CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID,Street,City,Country,CustomerType,AccountID,AccountTypeID,AccountStatusID,Balance,OpeningDate,AccountType,AccountStatus,LoanStatus,OpeningYear,age,AccountAge
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200232.0,1.0,1.0,55207.57,2018-10-21 00:00:00.000000,Checking,Active,Active,2018.0,31.0,8
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,201149.0,3.0,1.0,24309.2,,Payroll,Active,Active,,31.0,
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200063.0,4.0,2.0,80873.7,2019-10-11 00:00:00.000000,Business,Inactive,Inactive,2019.0,31.0,7
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200436.0,1.0,1.0,22885.75,2021-01-26 00:00:00.000000,Checking,Active,Active,2021.0,31.0,5
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,201307.0,3.0,1.0,71804.64,2021-10-13 00:00:00.000000,Payroll,Active,Active,2021.0,31.0,5
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,201201.0,2.0,1.0,16158.07,2018-06-27 00:00:00.000000,Savings,Active,Active,2018.0,31.0,8
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200232.0,1.0,1.0,55207.57,2018-10-21 00:00:00.000000,Checking,Active,Active,2018.0,31.0,8
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,201149.0,3.0,1.0,24309.2,,Payroll,Active,Active,,31.0,
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200063.0,4.0,2.0,80873.7,2019-10-11 00:00:00.000000,Business,Inactive,Inactive,2019.0,31.0,7
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,200436.0,1.0,1.0,22885.75,2021-01-26 00:00:00.000000,Checking,Active,Active,2021.0,31.0,5
10760,Rolando,Serrano,1995-04-24 00:00:00.000000,651,2,Kimball,Johnson City,United States,Small Business,201307.0,3.0,1.0,71804.64,2021-10-13 00:00:00.000000,Payroll,Active,Active,2021.0,31.0,5
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200695.0,3.0,2.0,64229.52,2018-10-21 00:00:00.000000,Payroll,Inactive,Inactive,2018.0,56.0,8
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200270.0,5.0,1.0,73044.91,2018-12-15 00:00:00.000000,Youth,Active,Active,2018.0,56.0,8
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200115.0,1.0,2.0,75756.62,2019-03-24 00:00:00.000000,Checking,Inactive,Inactive,2019.0,56.0,7
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200011.0,3.0,1.0,74377.18,2019-11-14 00:00:00.000000,Payroll,Active,Active,2019.0,56.0,7
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200403.0,1.0,1.0,86345.27,2020-10-02 00:00:00.000000,Checking,Active,Active,2020.0,56.0,6
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200695.0,3.0,2.0,64229.52,2018-10-21 00:00:00.000000,Payroll,Inactive,Inactive,2018.0,56.0,8
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200270.0,5.0,1.0,73044.91,2018-12-15 00:00:00.000000,Youth,Active,Active,2018.0,56.0,8
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200115.0,1.0,2.0,75756.62,2019-03-24 00:00:00.000000,Checking,Inactive,Inactive,2019.0,56.0,7
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200011.0,3.0,1.0,74377.18,2019-11-14 00:00:00.000000,Payroll,Active,Active,2019.0,56.0,7
10899,Corliss,Willis,1969-10-01 00:00:00.000000,331,1,Fallon,Bothell,United States,Individual,200403.0,1.0,1.0,86345.27,2020-10-02 00:00:00.000000,Checking,Active,Active,2020.0,56.0,6
10136,Isidro,Melendez,1984-02-03 00:00:00.000000,894,1,Alvarado,Highland Park,United States,Individual,,,,,,,,,,42.0,
10826,Onita,Christensen,1987-01-15 00:00:00.000000,70,3,Milton I Ross,Frisco,United States,Large Enterprise,,,,,,,,,,39.0,
10105,Lance,Mcleod,2000-04-21 00:00:00.000000,805,2,Houston,Faribault,United States,Small Business,200348.0,5.0,1.0,79534.55,2018-12-31 00:00:00.000000,Youth,Active,Active,2018.0,26.0,8
10852,Chung,Neal,1991-08-06 00:00:00.000000,166,3,Ivy,Vero Beach,United States,Large Enterprise,200142.0,1.0,1.0,66448.99,,Checking,Active,Active,,34.0,
10998,Booker,Booth,1997-10-27 00:00:00.000000,1184,2,Montana,Altus,United States,Small Business,200446.0,1.0,1.0,46783.99,2019-06-13 00:00:00.000000,Checking,Active,Active,2019.0,28.0,7
10998,Booker,Booth,1997-10-27 00:00:00.000000,1184,2,Montana,Altus,United States,Small Business,200195.0,1.0,1.0,22408.75,2020-08-23 00:00:00.000000,Checking,Active,Active,2020.0,28.0,6
10658,Emerson,Mathis,1970-08-11 00:00:00.000000,91,2,Edna,Tifton,United States,Small Business,,,,,,,,,,55.0,
10764,Willodean,Calhoun,1992-06-09 00:00:00.000000,123,1,Ellert,Layton,United States,Individual,200748.0,2.0,1.0,30016.82,2020-05-02 00:00:00.000000,Savings,Active,Active,2020.0,34.0,6
10764,Willodean,Calhoun,1992-06-09 00:00:00.000000,123,1,Ellert,Layton,United States,Individual,201425.0,5.0,1.0,71131.37,2018-11-09 00:00:00.000000,Youth,Active,Active,2018.0,34.0,8
10451,Kurtis,Hanson,1965-08-08 00:00:00.000000,625,2,Santa Monica,Appleton,United States,Small Business,201623.0,4.0,1.0,25904.48,2020-01-26 00:00:00.000000,Business,Active,Active,2020.0,60.0,6
10451,Kurtis,Hanson,1965-08-08 00:00:00.000000,625,2,Santa Monica,Appleton,United States,Small Business,201465.0,2.0,1.0,20306.04,2019-10-02 00:00:00.000000,Savings,Active,Active,2019.0,60.0,7
10302,Lexie,Hendrix,1996-03-28 00:00:00.000000,405,1,Old Harford,Shreveport,United States,Individual,200573.0,5.0,1.0,32888.15,2020-03-09 00:00:00.000000,Youth,Active,Active,2020.0,30.0,6
10302,Lexie,Hendrix,1996-03-28 00:00:00.000000,405,1,Old Harford,Shreveport,United States,Individual,201299.0,1.0,1.0,80236.9,2021-01-02 00:00:00.000000,Checking,Active,Active,2021.0,30.0,6
10302,Lexie,Hendrix,1996-03-28 00:00:00.000000,405,1,Old Harford,Shreveport,United States,Individual,200573.0,5.0,1.0,32888.15,2020-03-09 00:00:00.000000,Youth,Active,Active,2020.0,30.0,6
10302,Lexie,Hendrix,1996-03-28 00:00:00.000000,405,1,Old Harford,Shreveport,United States,Individual,201299.0,1.0,1.0,80236.9,2021-01-02 00:00:00.000000,Checking,Active,Active,2021.0,30.0,6
10624,Valene,Welch,1969-02-23 00:00:00.000000,655,3,Hansen,Middletown,United States,Large Enterprise,201021.0,3.0,1.0,74503.83,2019-06-04 00:00:00.000000,Payroll,Active,Active,2019.0,57.0,7
10624,Valene,Welch,1969-02-23 00:00:00.000000,655,3,Hansen,Middletown,United States,Large Enterprise,200154.0,2.0,1.0,49097.06,2022-02-02 00:00:00.000000,Savings,Active,Active,2022.0,57.0,4
10624,Valene,Welch,1969-02-23 00:00:00.000000,655,3,Hansen,Middletown,United States,Large Enterprise,200030.0,5.0,1.0,87001.16,2019-12-13 00:00:00.000000,Youth,Active,Active,2019.0,57.0,7
10494,Michel,Snider,1965-12-28 00:00:00.000000,1061,2,Public,Cedar Hill,United States,Small Business,200060.0,4.0,1.0,5113.53,2019-05-23 00:00:00.000000,Business,Active,Active,2019.0,60.0,7
10494,Michel,Snider,1965-12-28 00:00:00.000000,1061,2,Public,Cedar Hill,United States,Small Business,201493.0,1.0,1.0,83113.29,2019-06-15 00:00:00.000000,Checking,Active,Active,2019.0,60.0,7
10494,Michel,Snider,1965-12-28 00:00:00.000000,1061,2,Public,Cedar Hill,United States,Small Business,200305.0,3.0,1.0,77232.21,2022-02-02 00:00:00.000000,Payroll,Active,Active,2022.0,60.0,4
10986,Hertha,Harmon,1961-11-17 00:00:00.000000,628,3,Exposition,Reedley,United States,Large Enterprise,200781.0,2.0,1.0,68233.55,2021-01-30 00:00:00.000000,Savings,Active,Active,2021.0,64.0,5
10359,Loris,Chase,1970-08-31 00:00:00.000000,455,3,Worden,McKeesport,United States,Large Enterprise,200375.0,3.0,1.0,-484.03,2018-01-22 00:00:00.000000,Payroll,Active,Active,2018.0,55.0,8
10359,Loris,Chase,1970-08-31 00:00:00.000000,455,3,Worden,McKeesport,United States,Large Enterprise,200708.0,2.0,1.0,79123.63,2019-03-16 00:00:00.000000,Savings,Active,Active,2019.0,55.0,7
11098,Amee,York,1976-02-19 00:00:00.000000,85,2,Edinburgh,Green,United States,Small Business,,,,,,,,,,50.0,
10907,Carlee,Bradley,1960-10-24 00:00:00.000000,542,1,Genebern,,United States,Individual,200100.0,2.0,1.0,55024.14,2020-08-21 00:00:00.000000,Savings,Active,Active,2020.0,65.0,6
10907,Carlee,Bradley,1960-10-24 00:00:00.000000,542,1,Genebern,,United States,Individual,200100.0,2.0,1.0,55024.14,2020-08-21 00:00:00.000000,Savings,Active,Active,2020.0,65.0,6
10785,Cornell,Rosales,1961-07-22 00:00:00.000000,869,1,San8Luis,Hendersonville,United States,Individual,200688.0,2.0,1.0,31938.31,2018-10-25 00:00:00.000000,Savings,Active,Active,2018.0,65.0,8
10877,Londa,Sanchez,1986-04-19 00:00:00.000000,324,2,Mcdowell,Livermore,United States,Small Business,201302.0,5.0,1.0,13689.45,2021-02-04 00:00:00.000000,Youth,Active,Active,2021.0,40.0,5
10256,Leopoldo,Sweney,1991-01-04 00:00:00.000000,1124,2,Amethyst,Oro Valley,United States,Small Business,201156.0,2.0,1.0,48963.44,2019-11-07 00:00:00.000000,Savings,Active,Active,2019.0,35.0,7
10256,Leopoldo,Sweney,1991-01-04 00:00:00.000000,1124,2,Amethyst,Oro Valley,United States,Small Business,201366.0,5.0,1.0,56833.65,2021-03-05 00:00:00.000000,Youth,Active,Active,2021.0,35.0,5
10331,Lynelle,Dyer,1990-05-22 00:00:00.000000,575,2,Hopkins,Fremont,UnitedcStates,Small Business,201130.0,4.0,1.0,72455.96,2020-02-02 00:00:00.000000,Business,Active,Active,2020.0,36.0,6
10331,Lynelle,Dyer,1990-05-22 00:00:00.000000,575,2,Hopkins,Fremont,UnitedcStates,Small Business,201295.0,3.0,1.0,6002.42,2020-10-13 00:00:00.000000,Payroll,Active,Active,2020.0,36.0,6
10331,Lynelle,Dyer,1990-05-22 00:00:00.000000,575,2,Hopkins,Fremont,UnitedcStates,Small Business,201284.0,4.0,2.0,20324.39,2019-07-07 00:00:00.000000,Business,Inactive,Inactive,2019.0,36.0,7
10331,Lynelle,Dyer,1990-05-22 00:00:00.000000,575,2,Hopkins,Fremont,UnitedcStates,Small Business,200391.0,4.0,1.0,21024.81,2019-10-10 00:00:00.000000,Business,Active,Active,2019.0,36.0,7
10421,Dann,Gilbert,1986-01-08 00:00:00.000000,792,3,Annie,Easton,United States,Large Enterprise,200635.0,3.0,1.0,75147.49,2020-12-25 00:00:00.000000,Payroll,Active,Active,2020.0,40.0,6
11062,Yevette,Fernandez,1964-07-24 00:00:00.000000,298,2,Owen,West Covina,United States,Small Business,200233.0,4.0,1.0,52635.31,2018-11-15 00:00:00.000000,Business,Active,Active,2018.0,62.0,8
11039,Loren,Becker,1989-08-26 00:00:00.000000,914,1,Jack Micheline,Baldwin Park,United States,Individual,201237.0,2.0,1.0,53106.86,2019-06-04 00:00:00.000000,Savings,Active,Active,2019.0,36.0,7
11039,Loren,Becker,1989-08-26 00:00:00.000000,914,1,Jack Micheline,Baldwin Park,United States,Individual,201323.0,1.0,1.0,33410.46,2020-02-15 00:00:00.000000,Checking,Active,Active,2020.0,36.0,6
10773,Marchelle,Sexton,1972-03-14 00:00:00.000000,932,3,Murray,Newark,United States,Large Enterprise,200682.0,5.0,1.0,22744.42,2019-07-17 00:00:00.000000,Youth,Active,Active,2019.0,54.0,7
10773,Marchelle,Sexton,1972-03-14 00:00:00.000000,932,3,Murray,Newark,United States,Large Enterprise,200817.0,1.0,1.0,82549.74,2019-03-19 00:00:00.000000,Checking,Active,Active,2019.0,54.0,7
10773,Marchelle,Sexton,1972-03-14 00:00:00.000000,932,3,Murray,Newark,United States,Large Enterprise,200319.0,3.0,1.0,47099.53,2021-09-14 00:00:00.000000,Payroll,Active,Active,2021.0,54.0,5
10552,Colby,Harmon,1961-04-09 00:00:00.000000,903,2,Persia,Valley Stream,United States,Small Business,200433.0,3.0,2.0,31513.54,2019-05-08 00:00:00.000000,Payroll,Inactive,Inactive,2019.0,65.0,7
10552,Colby,Harmon,1961-04-09 00:00:00.000000,903,2,Persia,Valley Stream,United States,Small Business,200165.0,2.0,1.0,17200.82,2019-06-04 00:00:00.000000,Savings,Active,Active,2019.0,65.0,7
10842,Sherilyn,Middleton,1992-08-08 00:00:00.000000,354,2,Sproule,Smyrna,United States,Small Business,200456.0,3.0,2.0,40616.96,2021-01-08 00:00:00.000000,Payroll,Inactive,Inactive,2021.0,33.0,6
10842,Sherilyn,Middleton,1992-08-08 00:00:00.000000,354,2,Sproule,Smyrna,United States,Small Business,200747.0,1.0,2.0,98152.81,2021-03-19 00:00:00.000000,Checking,Inactive,Inactive,2021.0,33.0,5
10842,Sherilyn,Middleton,1992-08-08 00:00:00.000000,354,2,Sproule,Smyrna,United States,Small Business,201522.0,4.0,1.0,67419.74,2021-05-19 00:00:00.000000,Business,Active,Active,2021.0,33.0,5
10526,Roman,Mcclain,1992-07-25 00:00:00.000000,1031,2,Ortega,Mill Creek,United States,Small Business,201266.0,1.0,1.0,9506.54,2019-12-04 00:00:00.000000,Checking,Active,Active,2019.0,33.0,7
10526,Roman,Mcclain,1992-07-25 00:00:00.000000,1031,2,Ortega,Mill Creek,United States,Small Business,200867.0,3.0,1.0,48383.06,2019-07-06 00:00:00.000000,Payroll,Active,Active,2019.0,33.0,7
10526,Roman,Mcclain,1992-07-25 00:00:00.000000,1031,2,Ortega,Mill Creek,United States,Small Business,201116.0,5.0,1.0,68330.67,2020-09-09 00:00:00.000000,Youth,Active,Active,2020.0,33.0,6
11081,Sirena,Freeman,1978-03-10 00:00:00.000000,822,3,Bitting,San Pablo,United States,Large Enterprise,201370.0,3.0,1.0,45552.93,2022-01-05 00:00:00.000000,Payroll,Active,Active,2022.0,48.0,5
11081,Sirena,Freeman,1978-03-10 00:00:00.000000,822,3,Bitting,San Pablo,United States,Large Enterprise,200873.0,5.0,1.0,33312.88,2019-01-02 00:00:00.000000,Youth,Active,Active,2019.0,48.0,8
11081,Sirena,Freeman,1978-03-10 00:00:00.000000,822,3,Bitting,San Pablo,United States,Large Enterprise,201556.0,1.0,1.0,78252.18,2019-12-10 00:00:00.000000,Checking,Active,Active,2019.0,48.0,7
10317,Michelina,Barber,1979-08-27 00:00:00.000000,1115,3,Miraloma,Concord,United States,Large Enterprise,200296.0,3.0,1.0,31711.77,2018-03-08 00:00:00.000000,Payroll,Active,Active,2018.0,46.0,8
10334,Zandra,Soto,1973-10-23 00:00:00.000000,50,1,Lathrop,Forest Lake,United States,Individual,201011.0,3.0,1.0,19742.89,2019-05-31 00:00:00.000000,Payroll,Active,Active,2019.0,52.0,7
10334,Zandra,Soto,1973-10-23 00:00:00.000000,50,1,Lathrop,Forest Lake,United States,Individual,201011.0,3.0,1.0,19742.89,2019-05-31 00:00:00.000000,Payroll,Active,Active,2019.0,52.0,7
10202,Elizabeth,Tillman,1977-01-07 00:00:00.000000,261,1,Shipley,Asheboro,United States,Individual,201288.0,5.0,1.0,19110.41,2019-08-14 00:00:00.000000,Youth,Active,Active,2019.0,49.0,7
10583,Jeff,Rojas,1971-10-11 00:00:00.000000,306,1,Escolta,Dixon,United States,Individual,200761.0,5.0,1.0,66945.73,2020-02-14 00:00:00.000000,Youth,Active,Active,2020.0,54.0,6
10583,Jeff,Rojas,1971-10-11 00:00:00.000000,306,1,Escolta,Dixon,United States,Individual,201516.0,2.0,1.0,76084.32,2020-07-30 00:00:00.000000,Savings,Active,Active,2020.0,54.0,6
11034,Gonzalo,Rocha,1986-10-15 00:00:00.000000,463,3,Cabrillo,New London,United States,Large Enterprise,201410.0,1.0,1.0,65596.26,2020-07-11 00:00:00.000000,Checking,Active,Active,2020.0,39.0,6
10268,Yahaira,Landry,1990-04-21 00:00:00.000000,641,1,Salmon,Honolulu,United States,Individual,200468.0,5.0,1.0,45356.7,2019-03-04 00:00:00.000000,Youth,Active,Active,2019.0,36.0,7
10040,Nenita,O'connor,1980-07-03 00:00:00.000000,1127,1,Market,Prior Lake,United States,Individual,200694.0,5.0,2.0,8485.52,2018-07-23 00:00:00.000000,Youth,Inactive,Inactive,2018.0,46.0,8
10007,Rick,Rollins,1962-11-03 00:00:00.000000,762,1,Leroy,Schenectady,United States,Individual,,,,,,,,,,63.0,
10329,Gwyn,Schneider,1995-06-28 00:00:00.000000,1132,2,Montcalm,Rockwall,United States,Small Business,201176.0,5.0,1.0,86759.91,2018-10-08 00:00:00.000000,Youth,Active,Active,2018.0,31.0,8
10329,Gwyn,Schneider,1995-06-28 00:00:00.000000,1132,2,Montcalm,Rockwall,United States,Small Business,200259.0,4.0,1.0,58771.02,2021-05-20 00:00:00.000000,Business,Active,Active,2021.0,31.0,5
10329,Gwyn,Schneider,1995-06-28 00:00:00.000000,1132,2,Montcalm,Rockwall,United States,Small Business,200114.0,1.0,1.0,51882.06,2019-03-04 00:00:00.000000,Checking,Active,Active,2019.0,31.0,7
10250,Albertine,Baxter,1980-12-10 00:00:00.000000,976,1,Rutland,Wisconsin Rapids,United States,Individual,,,,,,,,,,45.0,
10549,Ray,Phelps,1977-08-05 00:00:00.000000,393,2,Burgoyne,Davenport,United States,Small Business,200288.0,4.0,1.0,86753.63,2020-03-31 00:00:00.000000,Business,Active,Active,2020.0,48.0,6
10071,Brady,Irwin,1996-08-11 00:00:00.000000,163,1,Roosevelt,Ballwin,United States,Individual,200701.0,2.0,1.0,10236.67,2019-03-22 00:00:00.000000,Savings,Active,Active,2019.0,29.0,7
10071,Brady,Irwin,1996-08-11 00:00:00.000000,163,1,Roosevelt,Ballwin,United States,Individual,200519.0,5.0,1.0,34268.9,2020-10-28 00:00:00.000000,Youth,Active,Active,2020.0,29.0,6
10071,Brady,Irwin,1996-08-11 00:00:00.000000,163,1,Roosevelt,Ballwin,United States,Individual,201650.0,1.0,1.0,45620.84,2021-06-07 00:00:00.000000,Checking,Active,Active,2021.0,29.0,5
10071,Brady,Irwin,1996-08-11 00:00:00.000000,163,1,Roosevelt,Ballwin,United States,Individual,200396.0,2.0,1.0,36635.64,2019-01-15 00:00:00.000000,Savings,Active,Active,2019.0,29.0,7
11067,Nicky,Parrish,1988-03-10 00:00:00.000000,556,3,Ina,Waltham,United States,Large Enterprise,200706.0,2.0,1.0,26539.13,2019-09-28 00:00:00.000000,Savings,Active,Active,2019.0,38.0,7
10113,Gaynelle,Mckee,1974-09-20 00:00:00.000000,130,1,Vicksburg,Mount Prospect,United States,Individual,201227.0,5.0,1.0,94520.39,2021-04-27 00:00:00.000000,Youth,Active,Active,2021.0,51.0,5
10113,Gaynelle,Mckee,1974-09-20 00:00:00.000000,130,1,Vicksburg,Mount Prospect,United States,Individual,201355.0,4.0,1.0,40124.36,2021-08-30 00:00:00.000000,Business,Active,Active,2021.0,51.0,5
11021,Chanelle,Allen,1981-12-18 00:00:00.000000,98,2,Cook,Auburn Hills,United States,Small Business,200913.0,1.0,2.0,58204.58,2021-07-24 00:00:00.000000,Checking,Inactive,Inactive,2021.0,44.0,5
10193,Otha,Heath,1982-10-04 00:00:00.000000,753,2,Briarcliff,Ozark,United States,Small Business,,,,,,,,,,43.0,
10056,Murray,Salazar,1975-08-14 00:00:00.000000,509,2,Peninsula,Charlotte,United States,Small Business,201645.0,5.0,2.0,67221.71,2020-04-14 00:00:00.000000,Youth,Inactive,Inactive,2020.0,50.0,6
10056,Murray,Salazar,1975-08-14 00:00:00.000000,509,2,Peninsula,Charlotte,United States,Small Business,200551.0,2.0,1.0,48825.0,2018-05-10 00:00:00.000000,Savings,Active,Active,2018.0,50.0,8
10056,Murray,Salazar,1975-08-14 00:00:00.000000,509,2,Peninsula,Charlotte,United States,Small Business,200010.0,4.0,1.0,18291.1,2018-11-27 00:00:00.000000,Business,Active,Active,2018.0,50.0,8
10969,Wenona,Newton,1982-07-19 00:00:00.000000,264,2,Colin P Kelly Jr,Fairmont,United States,Small Business,,,,,,,,,,44.0,
10143,Carol,Forbes,1981-07-03 00:00:00.000000,902,1,Warren,St. Marys,United States,Individual,200710.0,2.0,2.0,74801.11,2020-07-13 00:00:00.000000,Savings,Inactive,Inactive,2020.0,45.0,6
10143,Carol,Forbes,1981-07-03 00:00:00.000000,902,1,Warren,St. Marys,United States,Individual,201223.0,2.0,1.0,45629.49,2022-01-31 00:00:00.000000,Savings,Active,Active,2022.0,45.0,4
10143,Carol,Forbes,1981-07-03 00:00:00.000000,902,1,Warren,St. Marys,United States,Individual,200311.0,5.0,1.0,29319.62,2018-04-19 00:00:00.000000,Youth,Active,Active,2018.0,45.0,8
10970,Deandrea,Mckinney,1981-08-03 00:00:00.000000,60,3,Jersey,Dana Point,United States,Large Enterprise,,,,,,,,,,44.0,
10095,Vernetta,Hooper,1972-05-18 00:00:00.000000,408,1,Guerrero,Leander,United States,Individual,,,,,,,,,,54.0,
11019,Brain,Tucker,1987-10-08 00:00:00.000000,665,2,Broadway,Leander,United States,Small Business,200127.0,3.0,1.0,41229.1,2021-04-05 00:00:00.000000,Payroll,Active,Active,2021.0,38.0,5
11019,Brain,Tucker,1987-10-08 00:00:00.000000,665,2,Broadway,Leander,United States,Small Business,201405.0,5.0,1.0,59719.46,2020-10-24 00:00:00.000000,Youth,Active,Active,2020.0,38.0,6
11019,Brain,Tucker,1987-10-08 00:00:00.000000,665,2,Broadway,Leander,United States,Small Business,201405.0,5.0,1.0,59719.46,2020-10-24 00:00:00.000000,Youth,Active,Active,2020.0,38.0,6
11019,Brain,Tucker,1987-10-08 00:00:00.000000,665,2,Broadway,Leander,United States,Small Business,200179.0,5.0,2.0,70346.07,2021-03-23 00:00:00.000000,Youth,Inactive,Inactive,2021.0,38.0,5
10632,Kenton,Francis,1998-09-08 00:00:00.000000,1209,3,Old Decatur,University City,United States,Large Enterprise,200532.0,3.0,1.0,81253.09,2018-10-31 00:00:00.000000,Payroll,Active,Active,2018.0,27.0,8
10632,Kenton,Francis,1998-09-08 00:00:00.000000,1209,3,Old Decatur,University City,United States,Large Enterprise,200070.0,5.0,1.0,57405.83,,Youth,Active,Active,,27.0,
10106,Jenine,Conner,2000-01-05 00:00:00.000000,1180,3,Telegraph Hill,Rohnert Park,United States,Large Enterprise,200001.0,2.0,1.0,45976.72,2021-07-03 00:00:00.000000,Savings,Active,Active,2021.0,26.0,5
10106,Jenine,Conner,2000-01-05 00:00:00.000000,1180,3,Telegraph Hill,Rohnert Park,United States,Large Enterprise,201643.0,3.0,3.0,63417.47,2021-10-23 00:00:00.000000,Payroll,Closed,Closed,2021.0,26.0,5
10106,Jenine,Conner,2000-01-05 00:00:00.000000,1180,3,Telegraph Hill,Rohnert Park,United States,Large Enterprise,201386.0,3.0,1.0,98621.54,,Payroll,Active,Active,,26.0,
10106,Jenine,Conner,2000-01-05 00:00:00.000000,1180,3,Telegraph Hill,Rohnert Park,United States,Large Enterprise,201301.0,5.0,1.0,17600.55,2020-03-02 00:00:00.000000,Youth,Active,Active,2020.0,26.0,6
10106,Jenine,Conner,2000-01-05 00:00:00.000000,1180,3,Telegraph Hill,Rohnert Park,United States,Large Enterprise,201049.0,1.0,1.0,90575.94,2019-09-08 00:00:00.000000,Checking,Active,Active,2019.0,26.0,7
10943,Chang,Mckee,1963-06-09 00:00:00.000000,381,1,Sunset,Trussville,United States,Individual,200970.0,5.0,1.0,74975.09,2018-11-05 00:00:00.000000,Youth,Active,Active,2018.0,63.0,8
10943,Chang,Mckee,1963-06-09 00:00:00.000000,381,1,Sunset,Trussville,United States,Individual,200377.0,3.0,2.0,33213.31,2020-03-10 00:00:00.000000,Payroll,Inactive,Inactive,2020.0,63.0,6
10482,Jetta,Vang,1999-07-19 00:00:00.000000,1186,2,Main,San Juan,United States,Small Business,,,,,,,,,,27.0,
10506,Taylor,Barry,1972-03-07 00:00:00.000000,151,1,Eaton,Golden,United States,Individual,200723.0,4.0,1.0,53411.49,2019-02-05 00:00:00.000000,Business,Active,Active,2019.0,54.0,7
10506,Taylor,Barry,1972-03-07 00:00:00.000000,151,1,Eaton,Golden,United States,Individual,200555.0,2.0,1.0,25866.0,2020-07-22 00:00:00.000000,Savings,Active,Active,2020.0,54.0,6
10506,Taylor,Barry,1972-03-07 00:00:00.000000,151,1,Eaton,Golden,United States,Individual,201255.0,1.0,3.0,58065.63,2020-02-14 00:00:00.000000,Checking,Closed,Closed,2020.0,54.0,6
10537,Ivory,Carter,1996-05-24 00:00:00.000000,145,2,Gold Mine,Longview,United States,Small Business,200522.0,1.0,3.0,45129.0,2018-10-24 00:00:00.000000,Checking,Closed,Closed,2018.0,30.0,8
10798,Virgilio,Singleton,1999-07-14 00:00:00.000000,299,3,Sickles,,United States,Large Enterprise,201547.0,3.0,1.0,4214.72,2019-05-17 00:00:00.000000,Payroll,Active,Active,2019.0,27.0,7
10798,Virgilio,Singleton,1999-07-14 00:00:00.000000,299,3,Sickles,,United States,Large Enterprise,200144.0,1.0,1.0,46961.82,2019-08-07 00:00:00.000000,Checking,Active,Active,2019.0,27.0,7
10351,Valene,Perry,1967-06-18 00:00:00.000000,524,1,Revere,Bangor,United States,Individual,200847.0,2.0,2.0,54095.48,2021-01-30 00:00:00.000000,Savings,Inactive,Inactive,2021.0,59.0,5
10351,Valene,Perry,1967-06-18 00:00:00.000000,524,1,Revere,Bangor,United States,Individual,200576.0,5.0,1.0,85212.03,2018-11-12 00:00:00.000000,Youth,Active,Active,2018.0,59.0,8
10351,Valene,Perry,1967-06-18 00:00:00.000000,524,1,Revere,Bangor,United States,Individual,200220.0,3.0,1.0,15927.86,2019-07-17 00:00:00.000000,Payroll,Active,Active,2019.0,59.0,7
10351,Valene,Perry,1967-06-18 00:00:00.000000,524,1,Revere,Bangor,United States,Individual,200705.0,5.0,2.0,1656.32,2018-09-20 00:00:00.000000,Youth,Inactive,Inactive,2018.0,59.0,8
10135,Ramiro,Hodge,1973-05-18 00:00:00.000000,1190,1,East,Tinley Park,United States,Individual,200360.0,3.0,1.0,80837.01,2020-05-27 00:00:00.000000,Payroll,Active,Active,2020.0,53.0,6
10135,Ramiro,Hodge,1973-05-18 00:00:00.000000,1190,1,East,Tinley Park,United States,Individual,200430.0,4.0,1.0,75924.19,2019-12-22 00:00:00.000000,Business,Active,Active,2019.0,53.0,7
